trade_id,slug,entry_time,exit_time,direction,entry_price,exit_price,position_notional,quantity,p_model_up,p_market_up,alpha,gross_pnl,fees_paid,net_pnl,gross_return_pct,net_return_pct,hold_seconds,exit_type,timestamp,capital_before,capital_after,cumulative_pnl,drawdown,drawdown_pct,trade_return,rolling_avg_return_30,rolling_win_rate_30,rolling_sharpe_30
202,btc-updown-15m-1765685700,2025-12-14T04:28:51+00:00,2025-12-14T04:28:52+00:00,DOWN,0.255,0.24,100.0,392.156863,0.697709,0.745,-0.047291,-5.882353,10.514118,-16.396471,-5.8824,-16.3965,1,stop_loss,2025-12-14T04:28:52+00:00,7739.883624,7723.487153,-2276.5128470000004,-2290.189923,-0.22870618910699134,-0.16396470999999999,-0.09307803533333334,0.13333333333333333,-5.0340304055689264
203,btc-updown-15m-1765685700,2025-12-14T04:28:57+00:00,2025-12-14T04:29:15+00:00,DOWN,0.22,0.035,100.0,454.545455,0.727523,0.78,-0.052477,-84.090909,6.721364,-90.812273,-84.0909,-90.8123,1,stop_loss,2025-12-14T04:29:15+00:00,7723.487153,7632.67488,-2367.3251200000004,-2381.0021960000004,-0.237775012907756,-0.9081227300000001,-0.11745872633333333,0.13333333333333333,-3.5793007445185667
204,btc-updown-15m-1765692000,2025-12-14T06:13:33+00:00,2025-12-14T06:13:37+00:00,UP,0.7,0.675,100.0,142.857143,0.751591,0.7,0.051591,-3.571429,4.416429,-7.987857,-3.5714,-7.9879,1,stop_loss,2025-12-14T06:13:37+00:00,7632.67488,7624.6870229999995,-2375.3129770000005,-2388.9900530000004,-0.23857270759467022,-0.07987857,-0.12843869533333332,0.1,-4.235498191664321
205,btc-updown-15m-1765692000,2025-12-14T06:13:46+00:00,2025-12-14T06:13:50+00:00,DOWN,0.36,0.415,100.0,277.777778,0.599442,0.64,-0.040558,15.277778,9.4635,5.814278,15.2778,5.8143,2,success,2025-12-14T06:13:50+00:00,7624.6870229999995,7630.501300999999,-2369.4986990000007,-2383.1757750000006,-0.23799207393174385,0.05814278,-0.12129331733333333,0.13333333333333333,-3.9209940954868867
206,btc-updown-15m-1765692000,2025-12-14T06:13:53+00:00,2025-12-14T06:13:54+00:00,DOWN,0.44,0.465,100.0,227.272727,0.481331,0.56,-0.078669,5.681818,8.102864,-2.421045,5.6818,-2.421,1,success,2025-12-14T06:13:54+00:00,7630.501300999999,7628.080255999999,-2371.9197440000007,-2385.5968200000007,-0.23823384775584716,-0.024210449999999998,-0.11779413366666666,0.13333333333333333,-3.7874708286816845
207,btc-updown-15m-1765692000,2025-12-14T06:14:00+00:00,2025-12-14T06:14:12+00:00,DOWN,0.465,0.5,100.0,215.053763,0.474464,0.535,-0.060536,7.526882,7.722968,-0.196086,7.5269,-0.1961,10,success,2025-12-14T06:14:12+00:00,7628.080255999999,7627.884169999999,-2372.1158300000006,-2385.7929060000006,-0.23825342957364612,-0.00196086,-0.11813436733333334,0.1,-3.8040023676192054
208,btc-updown-15m-1765692000,2025-12-14T06:14:13+00:00,2025-12-14T06:14:22+00:00,DOWN,0.5,0.535,100.0,200.0,0.4382,0.5,-0.0618,7.0,7.18236,-0.18236,7.0,-0.1824,1,success,2025-12-14T06:14:22+00:00,7627.884169999999,7627.70181,-2372.2981900000004,-2385.9752660000004,-0.2382716406661964,-0.0018235999999999999,-0.11826154533333333,0.06666666666666667,-3.8101474228468954
209,btc-updown-15m-1765692000,2025-12-14T06:14:27+00:00,2025-12-14T06:14:32+00:00,DOWN,0.495,0.545,100.0,202.020202,0.42744,0.505,-0.07756,10.10101,7.242909,2.858101,10.101,2.8581,3,success,2025-12-14T06:14:32+00:00,7627.70181,7630.559910999999,-2369.4400890000006,-2383.1171650000006,-0.23798622093692934,0.02858101,-0.120124272,0.06666666666666667,-3.916313716338048
210,btc-updown-15m-1765693800,2025-12-14T06:38:47+00:00,2025-12-14T06:38:55+00:00,UP,0.78,0.815,100.0,128.205128,0.832763,0.78,0.052763,4.487179,2.975769,1.51141,4.4872,1.5114,7,success,2025-12-14T06:38:55+00:00,7630.559910999999,7632.071320999999,-2367.9286790000006,-2381.6057550000005,-0.23783528637128187,0.015114099999999998,-0.11844446866666666,0.1,-3.835845058690896
211,btc-updown-15m-1765694700,2025-12-14T06:52:00+00:00,2025-12-14T06:52:01+00:00,UP,0.085,0.095,100.0,1176.470588,0.131654,0.085,0.046654,11.764706,13.870588,-2.105882,11.7647,-2.1059,1,success,2025-12-14T06:52:01+00:00,7632.071320999999,7629.965439,-2370.0345610000004,-2383.7116370000003,-0.23804558694159356,-0.02105882,-0.11490737300000001,0.1,-3.70119935026994
212,btc-updown-15m-1765694700,2025-12-14T06:52:50+00:00,2025-12-14T06:52:51+00:00,UP,0.16,0.175,100.0,625.0,0.211253,0.16,0.051253,9.375,12.544875,-3.169875,9.375,-3.1699,1,success,2025-12-14T06:52:51+00:00,7629.965439,7626.795564,-2373.2044360000004,-2386.881512,-0.2383621414875352,-0.031698750000000005,-0.11216118333333333,0.1,-3.5984037852231254
213,btc-updown-15m-1765694700,2025-12-14T06:52:52+00:00,2025-12-14T06:52:53+00:00,UP,0.19,0.205,100.0,526.315789,0.248213,0.19,0.058213,7.894737,12.007895,-4.113158,7.8947,-4.1132,1,success,2025-12-14T06:52:53+00:00,7626.795564,7622.682406,-2377.3175940000006,-2390.99467,-0.2387728954961559,-0.04113158,-0.10969750466666667,0.1,-3.5092993119765423
214,btc-updown-15m-1765694700,2025-12-14T06:52:54+00:00,2025-12-14T06:52:57+00:00,UP,0.21,0.205,100.0,476.190476,0.310422,0.21,0.100422,-2.380952,11.275714,-13.656667,-2.381,-13.6567,3,stop_loss,2025-12-14T06:52:57+00:00,7622.682406,7609.025738999999,-2390.9742610000008,-2404.651337000001,-0.24013669691459114,-0.13656667,-0.11038282000000002,0.1,-3.529836345033505
215,btc-updown-15m-1765694700,2025-12-14T06:52:58+00:00,2025-12-14T06:52:59+00:00,UP,0.215,0.225,100.0,465.116279,0.28522,0.215,0.07022,4.651163,11.491535,-6.840372,4.6512,-6.8404,1,success,2025-12-14T06:52:59+00:00,7609.025738999999,7602.185366999999,-2397.814633000001,-2411.491709000001,-0.24081979982954274,-0.06840372,-0.11092565600000001,0.1,-3.550621811456833
216,btc-updown-15m-1765694700,2025-12-14T06:53:22+00:00,2025-12-14T06:53:23+00:00,UP,0.235,0.23,100.0,425.531915,0.27787,0.235,0.04287,-2.12766,10.934043,-13.061702,-2.1277,-13.0617,1,stop_loss,2025-12-14T06:53:23+00:00,7602.185366999999,7589.123664999999,-2410.876335000001,-2424.553411000001,-0.2421241860106495,-0.13061702,-0.11138020100000001,0.1,-3.5644475465999625
217,btc-updown-15m-1765694700,2025-12-14T06:56:33+00:00,2025-12-14T06:56:36+00:00,DOWN,0.705,0.74,100.0,141.843972,0.253653,0.295,-0.041347,4.964539,4.088936,0.875603,4.9645,0.8756,2,success,2025-12-14T06:56:36+00:00,7589.123664999999,7589.999268,-2410.000732000001,-2423.6778080000004,-0.24203674530396854,0.00875603,-0.10718897766666666,0.13333333333333333,-3.4026429294067784
218,btc-updown-15m-1765694700,2025-12-14T06:58:27+00:00,2025-12-14T06:58:28+00:00,UP,0.065,0.06,100.0,1538.461538,0.10583,0.065,0.04083,-7.692308,12.979385,-20.671692,-7.6923,-20.6717,1,stop_loss,2025-12-14T06:58:28+00:00,7589.999268,7569.327576,-2430.672424000001,-2444.3495000000003,-0.24410109108255812,-0.20671692,-0.11014745133333334,0.13333333333333333,-3.4774234751064146
219,btc-updown-15m-1765697400,2025-12-14T07:43:51+00:00,2025-12-14T07:43:56+00:00,DOWN,0.16,0.15,100.0,625.0,0.793276,0.84,-0.046724,-6.25,11.7855,-18.0355,-6.25,-18.0355,2,stop_loss,2025-12-14T07:43:56+00:00,7569.327576,7551.292076,-2448.7079240000007,-2462.385,-0.24590217772267217,-0.180355,-0.11554312366666668,0.13333333333333333,-3.6568839653093206
220,btc-updown-15m-1765697400,2025-12-14T07:44:23+00:00,2025-12-14T07:44:24+00:00,DOWN,0.065,0.075,100.0,1538.461538,0.884844,0.935,-0.050156,15.384615,14.416615,0.968,15.3846,0.968,1,success,2025-12-14T07:44:24+00:00,7551.292076,7552.260075999999,-2447.739924000001,-2461.4170000000013,-0.24580550993593886,0.00968,-0.11024359033333334,0.16666666666666666,-3.4619623024131867
221,btc-updown-15m-1765705500,2025-12-14T09:55:00+00:00,2025-12-14T09:55:01+00:00,DOWN,0.19,0.155,100.0,526.315789,0.761701,0.81,-0.048299,-18.421053,10.795263,-29.216316,-18.4211,-29.2163,1,stop_loss,2025-12-14T09:55:01+00:00,7552.260075999999,7523.043759999999,-2476.956240000001,-2490.6333160000013,-0.24872315105600487,-0.29216316,-0.11601723600000001,0.16666666666666666,-3.5789052387783937
222,btc-updown-15m-1765705500,2025-12-14T09:58:51+00:00,2025-12-14T09:58:52+00:00,DOWN,0.205,0.2,100.0,487.804878,0.751861,0.795,-0.043139,-2.439024,11.343512,-13.782537,-2.439,-13.7825,1,stop_loss,2025-12-14T09:58:52+00:00,7523.043759999999,7509.2612229999995,-2490.738777000001,-2504.4158530000004,-0.2500995222826177,-0.13782537,-0.118908396,0.16666666666666666,-3.67612369454241
223,btc-updown-15m-1765705500,2025-12-14T09:58:53+00:00,2025-12-14T09:59:01+00:00,DOWN,0.195,0.255,100.0,512.820513,0.757187,0.805,-0.047813,30.769231,12.810462,17.958769,30.7692,17.9588,2,success,2025-12-14T09:59:01+00:00,7509.2612229999995,7527.2199919999985,-2472.780008000001,-2486.4570840000015,-0.24830609826228048,0.17958769,-0.10734821866666668,0.2,-3.177435671727586
224,btc-updown-15m-1765705500,2025-12-14T09:59:45+00:00,2025-12-14T09:59:50+00:00,DOWN,0.025,0.025,100.0,4000.0,0.920027,0.975,-0.054973,0.0,14.04,-14.04,0.0,-14.04,5,timeout,2025-12-14T09:59:50+00:00,7527.2199919999985,7513.179991999999,-2486.820008000001,-2500.4970840000005,-0.24970818062357902,-0.1404,-0.10799605200000001,0.2,-3.1951724760360607
225,btc-updown-15m-1765713600,2025-12-14T12:11:43+00:00,2025-12-14T12:11:47+00:00,UP,0.555,0.58,100.0,180.18018,0.595451,0.555,0.040451,4.504505,6.364216,-1.859712,4.5045,-1.8597,4,success,2025-12-14T12:11:47+00:00,7513.179991999999,7511.320279999999,-2488.679720000001,-2502.356796000001,-0.2498938978167625,-0.01859712,-0.10749643333333334,0.2,-3.1764816712651203
226,btc-updown-15m-1765713600,2025-12-14T12:11:49+00:00,2025-12-14T12:11:54+00:00,UP,0.645,0.68,100.0,155.03876,0.700626,0.645,0.055626,5.426357,4.985023,0.441333,5.4264,0.4413,4,success,2025-12-14T12:11:54+00:00,7511.320279999999,7511.761612999999,-2488.238387000001,-2501.915463000001,-0.24984982479576828,0.00441333,-0.10685403866666666,0.23333333333333334,-3.1512909035072387
227,btc-updown-15m-1765713600,2025-12-14T12:11:59+00:00,2025-12-14T12:12:02+00:00,UP,0.685,0.715,100.0,145.985401,0.740008,0.685,0.055008,4.379562,4.409869,-0.030307,4.3796,-0.0303,3,success,2025-12-14T12:12:02+00:00,7511.761612999999,7511.731306,-2488.268694000001,-2501.9457700000003,-0.24985285135631832,-0.00030307,-0.103552199,0.23333333333333334,-3.0373053144600557
228,btc-updown-15m-1765713600,2025-12-14T12:12:48+00:00,2025-12-14T12:12:49+00:00,UP,0.68,0.71,100.0,147.058824,0.730361,0.68,0.050361,4.411765,4.484118,-0.072353,4.4118,-0.0724,1,success,2025-12-14T12:12:49+00:00,7511.731306,7511.658952999999,-2488.341047000001,-2502.0181230000007,-0.2498600767740596,-0.00072353,-0.100042775,0.23333333333333334,-2.9196846945714077
229,btc-updown-15m-1765715400,2025-12-14T12:38:37+00:00,2025-12-14T12:38:46+00:00,UP,0.785,0.765,100.0,127.388535,0.841735,0.785,0.056735,-2.547771,3.196892,-5.744662,-2.5478,-5.7447,7,stop_loss,2025-12-14T12:38:46+00:00,7511.658952999999,7505.914290999999,-2494.085709000001,-2507.762785000001,-0.2504337583454145,-0.05744662,-0.09116779566666668,0.23333333333333334,-2.729086203104484
230,btc-updown-15m-1765718100,2025-12-14T13:28:55+00:00,2025-12-14T13:29:00+00:00,UP,0.625,0.705,100.0,160.0,0.666546,0.625,0.041546,12.8,5.095872,7.704128,12.8,7.7041,3,success,2025-12-14T13:29:00+00:00,7505.914290999999,7513.6184189999985,-2486.381581000001,-2500.0586570000014,-0.2496643978056719,0.07704128,-0.082316075,0.26666666666666666,-2.4434760917318834
231,btc-updown-15m-1765718100,2025-12-14T13:29:16+00:00,2025-12-14T13:29:18+00:00,DOWN,0.425,0.45,100.0,235.294118,0.532727,0.575,-0.042273,5.882353,8.332941,-2.450588,5.8824,-2.4506,2,success,2025-12-14T13:29:18+00:00,7513.6184189999985,7511.167830999999,-2488.832169000001,-2502.509245000001,-0.24990912189467543,-0.02450588,-0.07623859766666667,0.26666666666666666,-2.2784344717596077
232,btc-updown-15m-1765718100,2025-12-14T13:29:27+00:00,2025-12-14T13:29:28+00:00,UP,0.535,0.525,100.0,186.915888,0.666483,0.535,0.131483,-1.869159,6.704075,-8.573234,-1.8692,-8.5732,1,stop_loss,2025-12-14T13:29:28+00:00,7511.167830999999,7502.594596999999,-2497.405403000001,-2511.0824790000006,-0.2507652743284849,-0.08573233999999999,-0.073630852,0.26666666666666666,-2.209375189611704
233,btc-updown-15m-1765718100,2025-12-14T13:29:29+00:00,2025-12-14T13:29:31+00:00,UP,0.52,0.58,100.0,192.307692,0.645236,0.52,0.125236,11.538462,6.828923,4.709538,11.5385,4.7095,2,success,2025-12-14T13:29:31+00:00,7502.594596999999,7507.3041349999985,-2492.695865000001,-2506.3729410000014,-0.25029496377580224,0.04709538,-0.041790248333333335,0.3,-2.445509107808481
234,btc-updown-15m-1765718100,2025-12-14T13:29:34+00:00,2025-12-14T13:29:36+00:00,UP,0.605,0.615,100.0,165.289256,0.653875,0.605,0.048875,1.652893,5.661818,-4.008926,1.6529,-4.0089,2,timeout,2025-12-14T13:29:36+00:00,7507.3041349999985,7503.295208999999,-2496.704791000001,-2510.381867000001,-0.2506953088208415,-0.040089259999999995,-0.040463938000000005,0.3,-2.374919396082377
235,btc-updown-15m-1765725300,2025-12-14T15:29:39+00:00,2025-12-14T15:29:43+00:00,DOWN,0.775,0.81,100.0,129.032258,0.175392,0.225,-0.049608,4.516129,3.049781,1.466348,4.5161,1.4663,2,success,2025-12-14T15:29:43+00:00,7503.295208999999,7504.761556999999,-2495.238443000001,-2508.915519000001,-0.2505488743004479,0.01466348,-0.041913248,0.3,-2.493516435653885
236,btc-updown-15m-1765726200,2025-12-14T15:44:04+00:00,2025-12-14T15:44:05+00:00,DOWN,0.035,0.03,100.0,2857.142857,0.917535,0.965,-0.047465,-14.285714,12.934286,-27.22,-14.2857,-27.22,1,stop_loss,2025-12-14T15:44:05+00:00,7504.761556999999,7477.541556999999,-2522.458443000001,-2536.1355190000013,-0.2532671564852449,-0.2722,-0.050179566333333335,0.3,-2.718258215562175
237,btc-updown-15m-1765726200,2025-12-14T15:44:28+00:00,2025-12-14T15:44:29+00:00,DOWN,0.03,0.025,100.0,3333.333333,0.916013,0.97,-0.053987,-16.666667,12.834,-29.500667,-16.6667,-29.5007,1,stop_loss,2025-12-14T15:44:29+00:00,7477.541556999999,7448.040889999999,-2551.9591100000007,-2565.6361860000006,-0.25621319386752717,-0.29500667,-0.05994776,0.3,-2.9835730686179107
238,btc-updown-15m-1765728000,2025-12-14T16:13:41+00:00,2025-12-14T16:14:04+00:00,DOWN,0.665,0.695,100.0,150.37594,0.285438,0.335,-0.049562,4.511278,4.707068,-0.195789,4.5113,-0.1958,7,success,2025-12-14T16:14:04+00:00,7448.040889999999,7447.845100999999,-2552.1548990000006,-2565.831975000001,-0.25623274602589163,-0.00195789,-0.05995223633333333,0.3,-2.983862091663881
239,btc-updown-15m-1765728000,2025-12-14T16:14:21+00:00,2025-12-14T16:14:22+00:00,DOWN,0.775,0.655,100.0,129.032258,0.182564,0.225,-0.042436,-15.483871,3.719381,-19.203252,-15.4839,-19.2033,1,stop_loss,2025-12-14T16:14:22+00:00,7447.845100999999,7428.641849,-2571.3581510000004,-2585.0352270000003,-0.2581504483698212,-0.19203251999999998,-0.06730602066666667,0.26666666666666666,-3.3124230676496076
240,btc-updown-15m-1765728000,2025-12-14T16:14:26+00:00,2025-12-14T16:14:36+00:00,DOWN,0.705,0.73,100.0,141.843972,0.241485,0.295,-0.053515,3.546099,4.136936,-0.590837,3.5461,-0.5908,8,timeout,2025-12-14T16:14:36+00:00,7428.641849,7428.051012,-2571.9489880000006,-2585.626064,-0.2582094513709681,-0.00590837,-0.06800676966666666,0.23333333333333334,-3.3611546258952107
241,btc-updown-15m-1765730700,2025-12-14T16:59:10+00:00,2025-12-14T16:59:11+00:00,UP,0.33,0.315,100.0,303.030303,0.41331,0.33,0.08331,-4.545455,9.531818,-14.077273,-4.5455,-14.0773,1,stop_loss,2025-12-14T16:59:11+00:00,7428.051012,7413.973738999999,-2586.0262610000004,-2599.703337000001,-0.25961525594137314,-0.14077273,-0.07199723333333334,0.23333333333333334,-3.5453965463761845
242,btc-updown-15m-1765730700,2025-12-14T16:59:17+00:00,2025-12-14T16:59:18+00:00,UP,0.3,0.295,100.0,333.333333,0.350484,0.3,0.050484,-1.666667,10.0314,-11.698067,-1.6667,-11.6981,1,stop_loss,2025-12-14T16:59:18+00:00,7413.973738999999,7402.275672,-2597.7243280000002,-2611.401404,-0.2607834648731387,-0.11698067,-0.07483996400000001,0.23333333333333334,-3.6845759300139
243,btc-updown-15m-1765730700,2025-12-14T16:59:34+00:00,2025-12-14T16:59:35+00:00,UP,0.195,0.185,100.0,512.820513,0.237575,0.195,0.042575,-5.128205,11.363077,-16.491282,-5.1282,-16.4913,1,stop_loss,2025-12-14T16:59:35+00:00,7402.275672,7385.78439,-2614.21561,-2627.892686,-0.2624303406286516,-0.16491282000000002,-0.07896600533333334,0.23333333333333334,-3.853159857217235
244,btc-updown-15m-1765732500,2025-12-14T17:29:18+00:00,2025-12-14T17:29:19+00:00,DOWN,0.025,0.035,100.0,4000.0,0.906629,0.975,-0.068371,40.0,16.7472,23.2528,40.0,23.2528,1,success,2025-12-14T17:29:19+00:00,7385.78439,7409.03719,-2590.96281,-2604.639886,-0.260108236587996,0.232528,-0.06666284966666666,0.26666666666666666,-2.916382554728207
245,btc-updown-15m-1765733400,2025-12-14T17:37:08+00:00,2025-12-14T17:37:09+00:00,UP,0.465,0.485,100.0,215.053763,0.506102,0.465,0.041102,4.301075,7.719484,-3.418409,4.3011,-3.4184,1,success,2025-12-14T17:37:09+00:00,7409.03719,7405.618781,-2594.381219,-2608.058295,-0.2604496105881815,-0.03418409,-0.06552219533333334,0.26666666666666666,-2.863292900856943
246,btc-updown-15m-1765733400,2025-12-14T17:44:18+00:00,2025-12-14T17:44:20+00:00,UP,0.785,0.855,100.0,127.388535,0.830419,0.785,0.045419,8.917197,2.685096,6.232102,8.9172,6.2321,2,success,2025-12-14T17:44:20+00:00,7405.618781,7411.850883,-2588.149117,-2601.826193,-0.2598272515933087,0.062321020000000005,-0.05909092733333333,0.3,-2.5519955469333677
247,btc-updown-15m-1765733400,2025-12-14T17:44:24+00:00,2025-12-14T17:44:30+00:00,UP,0.88,0.925,100.0,113.636364,0.920707,0.88,0.040707,5.113636,1.431614,3.682023,5.1136,3.682,5,success,2025-12-14T17:44:30+00:00,7411.850883,7415.532906,-2584.467094,-2598.1441699999996,-0.25945955219856537,0.03682023,-0.058155453999999995,0.3,-2.4993820617051026
248,btc-updown-15m-1765733400,2025-12-14T17:44:32+00:00,2025-12-14T17:44:40+00:00,UP,0.935,0.935,100.0,106.951872,0.987498,0.935,0.052498,0.0,0.936,-0.936,0.0,-0.936,5,timeout,2025-12-14T17:44:40+00:00,7415.532906,7414.596906,-2585.4030940000002,-2599.08017,-0.2595530243559854,-0.00936,-0.05157689,0.3,-2.2677509216460616
249,btc-updown-15m-1765734300,2025-12-14T17:59:04+00:00,2025-12-14T17:59:05+00:00,DOWN,0.09,0.155,100.0,1111.111111,0.849596,0.91,-0.060404,72.222222,17.03,55.192222,72.2222,55.1922,1,success,2025-12-14T17:59:05+00:00,7414.596906,7469.789128,-2530.210872,-2543.8879479999996,-0.2540413405278458,0.55192222,-0.027167649333333332,0.3333333333333333,-0.9074559451190188
250,btc-updown-15m-1765734300,2025-12-14T17:59:06+00:00,2025-12-14T17:59:09+00:00,UP,0.81,0.845,100.0,123.45679,0.866805,0.81,0.056805,4.320988,2.532222,1.788765,4.321,1.7888,3,success,2025-12-14T17:59:09+00:00,7469.789128,7471.577893,-2528.4221070000003,-2542.0991830000003,-0.25386270834444075,0.017887649999999998,-0.026894061,0.3333333333333333,-0.8979318587122282
251,btc-updown-15m-1765734300,2025-12-14T17:59:16+00:00,2025-12-14T17:59:18+00:00,DOWN,0.2,0.185,100.0,500.0,0.753192,0.8,-0.046808,-7.5,11.1879,-18.6879,-7.5,-18.6879,1,stop_loss,2025-12-14T17:59:18+00:00,7471.577893,7452.889993,-2547.110007,-2560.787083,-0.2557289458771838,-0.186879,-0.023384589,0.3333333333333333,-0.804367712551892
252,btc-updown-15m-1765734300,2025-12-14T17:59:27+00:00,2025-12-14T17:59:37+00:00,UP,0.865,0.945,100.0,115.606936,0.960841,0.865,0.095841,9.248555,1.404624,7.843931,9.2486,7.8439,3,success,2025-12-14T17:59:37+00:00,7452.889993,7460.733924,-2539.2660760000003,-2552.943152,-0.2549456241322875,0.07843931,-0.01617576633333333,0.36666666666666664,-0.5580327010431128
253,btc-updown-15m-1765740600,2025-12-14T19:37:26+00:00,2025-12-14T19:37:29+00:00,UP,0.325,0.315,100.0,307.692308,0.366627,0.325,0.041627,-3.076923,9.640246,-12.717169,-3.0769,-12.7172,3,stop_loss,2025-12-14T19:37:29+00:00,7460.733924,7448.016755,-2551.9832450000004,-2565.6603210000003,-0.2562156040710734,-0.12717169,-0.026401079,0.3333333333333333,-0.9295005090113537
254,btc-updown-15m-1765741500,2025-12-14T19:58:48+00:00,2025-12-14T19:58:52+00:00,DOWN,0.7,0.745,100.0,142.857143,0.246,0.3,-0.054,6.428571,4.114029,2.314543,6.4286,2.3145,2,success,2025-12-14T19:58:52+00:00,7448.016755,7450.331297999999,-2549.6687020000004,-2563.345778000001,-0.255984465900506,0.02314543,-0.020949564666666663,0.36666666666666664,-0.7436507955999574
255,btc-updown-15m-1765741500,2025-12-14T19:59:02+00:00,2025-12-14T19:59:06+00:00,DOWN,0.535,0.045,100.0,186.915888,0.424623,0.465,-0.040377,-91.588785,3.926355,-95.51514,-91.5888,-95.5151,1,stop_loss,2025-12-14T19:59:06+00:00,7450.331297999999,7354.816158,-2645.1838420000004,-2658.8609180000003,-0.2655229340651049,-0.9551514,-0.052168040666666665,0.36666666666666664,-1.242396569767063
256,btc-updown-15m-1765741500,2025-12-14T19:59:12+00:00,2025-12-14T19:59:14+00:00,UP,0.935,0.9,100.0,106.951872,0.99,0.935,0.055,-3.743316,1.161048,-4.904364,-3.7433,-4.9044,1,stop_loss,2025-12-14T19:59:14+00:00,7354.816158,7349.911794,-2650.0882060000004,-2663.7652820000003,-0.2660127006076824,-0.04904364,-0.05394993966666666,0.3333333333333333,-1.286211791529672
257,btc-updown-15m-1765741500,2025-12-14T19:59:17+00:00,2025-12-14T19:59:18+00:00,UP,0.94,0.925,100.0,106.382979,0.99,0.94,0.05,-1.595745,0.963383,-2.559128,-1.5957,-2.5591,1,stop_loss,2025-12-14T19:59:18+00:00,7349.911794,7347.352666,-2652.6473340000002,-2666.32441,-0.26626826387186364,-0.025591279999999998,-0.05479288,0.3333333333333333,-1.307203123866206
258,btc-updown-15m-1765744200,2025-12-14T20:43:50+00:00,2025-12-14T20:43:55+00:00,DOWN,0.595,0.58,100.0,168.067227,0.356921,0.405,-0.048079,-2.521008,5.863765,-8.384773,-2.521,-8.3848,5,stop_loss,2025-12-14T20:43:55+00:00,7347.352666,7338.967892999999,-2661.0321070000005,-2674.709183000001,-0.26710559594642164,-0.08384773,-0.05756368666666666,0.3333333333333333,-1.3743454361065306
259,btc-updown-15m-1765744200,2025-12-14T20:44:20+00:00,2025-12-14T20:44:22+00:00,DOWN,0.59,0.62,100.0,169.491525,0.355484,0.41,-0.054516,5.084746,5.827119,-0.742373,5.0847,-0.7424,2,success,2025-12-14T20:44:22+00:00,7338.967892999999,7338.22552,-2661.7744800000005,-2675.451556,-0.26717973185018257,-0.00742373,-0.055896257,0.3333333333333333,-1.3334738175472882
260,btc-updown-15m-1765744200,2025-12-14T20:44:25+00:00,2025-12-14T20:44:31+00:00,UP,0.345,0.325,100.0,289.855072,0.428943,0.345,0.083943,-5.797101,9.294261,-15.091362,-5.7971,-15.0914,5,stop_loss,2025-12-14T20:44:31+00:00,7338.22552,7323.134157999999,-2676.8658420000006,-2690.542918000001,-0.26868680681230317,-0.15091362,-0.06349475366666667,0.3,-1.5199124215309232
261,btc-updown-15m-1765746900,2025-12-14T21:25:43+00:00,2025-12-14T21:25:46+00:00,UP,0.785,0.82,100.0,127.388535,0.860019,0.785,0.075019,4.458599,2.901783,1.556815,4.4586,1.5568,3,success,2025-12-14T21:25:46+00:00,7323.134157999999,7324.690972999999,-2675.3090270000007,-2688.986103000001,-0.2685313379482501,0.015568150000000001,-0.06215895266666667,0.3333333333333333,-1.4856499549208473
262,btc-updown-15m-1765746900,2025-12-14T21:28:51+00:00,2025-12-14T21:28:56+00:00,DOWN,0.02,0.025,100.0,5000.0,0.935928,0.98,-0.044072,25.0,15.831,9.169,25.0,9.169,5,success,2025-12-14T21:28:56+00:00,7324.690972999999,7333.859972999999,-2666.140027000001,-2679.817103000001,-0.267615690286516,0.09169000000000001,-0.05624487466666666,0.36666666666666664,-1.3346652656243556
263,btc-updown-15m-1765746900,2025-12-14T21:28:57+00:00,2025-12-14T21:28:58+00:00,DOWN,0.025,0.03,100.0,4000.0,0.92967,0.975,-0.04533,20.0,15.4008,4.5992,20.0,4.5992,1,success,2025-12-14T21:28:58+00:00,7333.859972999999,7338.459172999999,-2661.5408270000007,-2675.2179030000007,-0.267156398463433,0.045992,-0.05628165399999999,0.36666666666666664,-1.3356360868282469
264,btc-updown-15m-1765746900,2025-12-14T21:29:03+00:00,2025-12-14T21:29:07+00:00,DOWN,0.025,0.02,100.0,4000.0,0.933376,0.975,-0.041624,-20.0,12.6648,-32.6648,-20.0,-32.6648,4,stop_loss,2025-12-14T21:29:07+00:00,7338.459172999999,7305.794372999999,-2694.2056270000007,-2707.882703000001,-0.27041841697592217,-0.326648,-0.065833612,0.36666666666666664,-1.5280324496502218
265,btc-updown-15m-1765746900,2025-12-14T21:29:11+00:00,2025-12-14T21:29:17+00:00,DOWN,0.025,0.025,100.0,4000.0,0.900433,0.975,-0.074567,0.0,14.04,-14.04,0.0,-14.04,6,timeout,2025-12-14T21:29:17+00:00,7305.794372999999,7291.754373,-2708.2456270000007,-2721.922703,-0.2718204993372207,-0.1404,-0.07100239466666666,0.3333333333333333,-1.648881486884512
266,btc-updown-15m-1765755000,2025-12-14T23:43:22+00:00,2025-12-14T23:43:34+00:00,UP,0.83,0.815,100.0,120.481928,0.878554,0.83,0.048554,-1.807229,2.531928,-4.339157,-1.8072,-4.3392,7,stop_loss,2025-12-14T23:43:34+00:00,7291.754373,7287.415215999999,-2712.5847840000006,-2726.2618600000005,-0.2722538223780046,-0.043391570000000004,-0.063375447,0.3333333333333333,-1.4910482777109053
